Date,Interbank Call Loan Rate,CPI,Wholesale Price,Industrial Production,Intl Trade Merch Exports,Intl Trade Merch Imports,FX Rate,CPI_yoy_pct,Wholesale Price_yoy_pct,Industrial Production_yoy_pct,Intl Trade Merch Exports_yoy_pct,Intl Trade Merch Imports_yoy_pct,FX Rate_yoy_pct
2008-02-01,5.829545454545454,69.802818,83.917023,66.342857,173055.3125,204345.15625,40.6711,4.61689124993121,7.963072386044345,-3.009036262152054,-11.358365417506155,7.0281177248816995,-15.936409380887461
2008-03-01,5.321875,70.064987,84.230988,66.585793,167185.203125,182594.53125,41.2523684210526,5.113075075818263,8.55491912334534,7.455261679453851,-7.085763102954379,2.3305987496560876,-14.9737717096592
2008-04-01,5.189144736842105,70.589333,86.563263,68.074783,173772.53125,211961.125,41.8195714285714,5.899710781091483,10.728634876764875,-4.488518003063291,-20.140290720585853,-4.2964914717741,-12.55241777288606
2008-05-01,5.15625,71.638008,88.222763,72.0914,181079.703125,203259.5625,42.9019523809524,7.2620123431105466,11.444760784213548,7.182838328421437,-8.130910369638078,-2.07818141361501,-8.356855935884289
2008-06-01,5.139883333333334,72.490067,91.093254,74.455124,181466.96875,205132.84375,44.28055,8.32517906550978,14.551609032335167,8.668533836746107,-6.048949026564854,2.050389728501778,-4.071910511555976
2008-07-01,5.3671875,73.66983,95.219582,76.50032,200711.375,235958.890625,44.9562608695652,9.444985918006378,19.269654164583415,7.686421942014721,4.776408829959489,8.521983374933239,-1.465925932856471
2008-08-01,5.675,74.587425,97.148193,79.889221,199297.578125,264202.9375,44.8769473684211,10.164564275909193,21.07322624985164,10.261102603559301,2.9474173404970383,15.009830834287442,-2.597504750478241
2008-09-01,5.8515625,74.915138,95.219582,76.928627,197742.734375,226994.609375,46.6922272727273,10.541592158391765,18.6033496214155,6.5502731318809015,3.8878603609168616,-1.453085962585332,1.2156072976836851
2008-10-01,5.484379545454545,74.78405,93.111565,81.167595,207859.1875,228663.8125,48.0252272727273,10.13513222952036,15.07760037512369,14.519234305973349,2.8674551297060535,4.695278423427385,8.212974521856943
2008-11-01,5.534090909090909,74.652969,89.4786,82.26532,191677.25,219924.421875,49.1862,9.730247330960129,9.135667966537376,10.505430246480607,-7.106364508432506,-3.576427076330002,13.810494011337893
2008-12-01,5.7140625,74.456337,86.832367,73.412247,172664.15625,171287.953125,48.0942352941176,9.021107310965792,4.422870479400953,-0.16708073191161743,0.8847414935461817,-21.947328683867863,15.215397339016711
2009-01-01,5.793269230769231,74.128624,84.903755,70.818047,128253.8125,158267.59375,47.20715,7.714283293881685,1.7741909189791016,-10.121283770492006,-31.254669673347944,-23.970887569736266,15.313511088805942
2009-02-01,5.4828125,74.718513,83.378807,48.721703,118707.398438,154466.046875,47.58455,7.042258666405132,-0.6413668892901625,-26.560740367271187,-31.404938269086646,-24.409244775039785,16.998433777301326
2009-03-01,5.219791666666667,75.111763,83.019997,51.156097,119461.367188,145822.953125,48.4580454545455,7.202992844343203,-1.4377024759581247,-23.172654863478147,-28.545490297558295,-20.138378665160594,17.46730505251566
2009-04-01,4.89732380952381,75.177307,82.706039,57.833439,140812.6875,158396.109375,48.2165263157895,6.499528760244844,-4.455959567975166,-15.044255080475244,-18.967234644572173,-25.271150841929146,15.296557732888827
