Date,Interbank Call Loan Rate,Real GDP,CPI,Wholesale Price,Industrial Production,Intl Trade Merch Exports,Intl Trade Merch Imports,FX Rate,Real GDP_yoy_pct,CPI_yoy_pct,Wholesale Price_yoy_pct,Industrial Production_yoy_pct,Intl Trade Merch Exports_yoy_pct,Intl Trade Merch Imports_yoy_pct,FX Rate_yoy_pct
2002-10-01,7.0484375,1809.766968,52.598759,57.275276,59.894947,166407.71875,166355.5625,52.9069545454546,-5.232951783348683,-3.487360986410326,-3.984961141798804,-2.3538967562765634,-9.791920171720792,-7.361996926787584,-3.7214361520967687
2002-11-01,7.051136363636363,2045.575439,52.598759,57.320126,62.284771,160589.65625,155983.234375,53.3082,-5.425387707270202,-3.487360986410326,-4.341317572626546,0.24038629440998882,-12.538203815007542,-16.570702354799327,-3.7267884843507515
2002-12-01,7.0625,2045.575439,52.646275,57.185574,61.239223,165456.71875,167322.96875,53.5194705882353,-5.425387707270202,-3.735882526574108,-5.274889230625812,0.7371026003300196,-3.1884669057844706,-14.824494395535137,-3.473047198274759
2003-01-01,7.080882352941177,2045.575439,52.836334,57.67894,58.948975,155787.875,142903.578125,53.5635,-5.425387707270202,-3.722939125698077,-5.371596066969142,-1.1686163473002331,-11.509277773345051,-22.606107394369023,-3.5345540205416914
2003-02-01,7.067434210526316,1840.078735,53.168938,58.665668,55.115299,146432.625,168346.609375,54.0748421052632,-6.695760722665501,-3.9484913722633075,-4.525548153248293,-9.11330154863893,-7.438975789824564,-12.907032868023583,-3.557609811868967
2003-03-01,7.060855263157895,1840.078735,53.311481,59.069332,56.509365,150902.59375,163513.890625,54.5908571428571,-6.695760722665501,-3.8560411264693006,-4.772233790727332,-7.798533665310203,-10.514835689564384,-12.07731128641878,-3.040794531002533
2003-04-01,7.117564285714286,1840.078735,53.406509,58.889927,62.832439,170575.65625,201376.296875,52.8067894736842,-6.695760722665501,-4.013668153722316,-6.1472481220262605,-1.40624882803837,-9.892452935933239,-8.810976517916359,-5.54005275971734
2003-05-01,7.190650000000001,1932.975586,53.644085,58.620819,57.057034,143657.0625,180915.15625,52.50715,-6.970611305152641,-4.0781629055408715,-7.239173992050696,-7.877812310773191,-13.901375023036922,-14.121025836075363,-5.977494972719278
2003-06-01,7.121875,1932.975586,53.786629,58.845078,60.741344,148592.578125,189681.46875,53.3992,-6.970611305152641,-4.311071522181054,-7.670652986889248,-5.718697266734685,-18.543911687541915,-5.187546402174725,-4.618427398336911
2003-07-01,7.067189999999999,1932.975586,54.21426,59.024483,60.392826,163414.21875,169555.609375,53.7138260869565,-6.970611305152641,-5.153784351803559,-8.483999087514304,-11.070381546903029,-12.052759044047157,-19.858227786027538,-4.001415650139528
2003-08-01,6.842391304347826,1909.700684,54.309288,59.248737,61.936256,161779.875,187748.53125,54.99135,-5.885230678033482,-6.15763615744781,-8.707671062705591,-6.042297539099939,-6.988506775550507,-10.770989681181275,-1.5096067661332313
2003-09-01,6.8265625,1909.700684,54.40432,59.607552,61.289009,165222.484375,184864.328125,55.0235,-5.885230678033482,-6.377753458576874,-8.972597901082423,-3.526646822752444,-13.740549117830646,-10.237723681773758,-2.116375162732753
2003-10-01,6.941761363636363,1909.700684,54.499348,59.652401,61.338799,184470.96875,179575.9375,54.9519565217391,-5.885230678033482,-6.747965618367802,-9.028731001724022,-10.138587499487805,-9.903889989745075,-16.338692584881265,-2.46616403758374
2003-11-01,6.8210227272727275,2162.922363,54.499348,59.921509,62.135406,183611.203125,186964.578125,55.3717894736842,-5.218937278236635,-7.12550668967642,-9.423733446685855,-12.112681626475208,-13.1668063008748,-17.206397377336835,-1.6871955361974833
2003-12-01,6.817565789473684,2162.922363,54.689407,60.370026,60.79113,170906.0,196444.9375,55.4451052631579,-5.218937278236635,-7.550201173890203,-8.745763281653907,-12.97220701200773,-17.602927187036055,-4.591051689779368,-1.3130844893465055
2004-01-01,6.970394736842105,2162.922363,54.879463,60.953094,59.646008,176049.953125,184644.515625,55.5261,-5.218937278236635,-7.894741523732607,-8.66935685064174,-12.298683887878248,-4.374101798935525,0.6628599524355128,-0.4305305313844321
2004-02-01,6.840625,1972.127686,55.35461,61.446457,60.641766,158201.171875,193295.296875,56.0695789473684,-4.780565877497677,-7.759305865181398,-9.391535938295736,-3.498583695179236,-13.768669100705555,-0.8692978546533836,2.2927781042534123
2004-03-01,6.875,1972.127686,55.449642,62.029526,61.289009,168634.203125,185974.625,56.3029130434783,-4.780565877497677,-7.819903365709068,-9.311476886238479,-4.317751195684472,2.6174776209219486,5.732939220671041,3.421576414999028
2004-04-01,7.088315217391305,1972.127686,55.639702,62.74715,63.728622,189302.296875,220833.921875,55.9038947368421,-4.780565877497677,-7.795273587587626,-9.683662411357696,-4.525034435327213,6.47380885233837,5.927624094443029,2.5914611359974193
2004-05-01,7.205882352941177,2077.811768,55.924789,63.195663,61.936256,166851.75,210662.921875,55.8453,-5.354767359591506,-7.830853708875718,-10.254783421693936,-10.347166050110557,-5.5784475234364805,-5.915463373649343,2.7680795819613246
2004-06-01,7.151713157894737,2077.811768,56.209877,63.733883,64.425652,182420.46875,200059.65625,55.9848181818182,-5.354767359591506,-7.79423243049785,-9.720458847098934,-9.761063440783035,1.5850699511047894,-3.053450835876792,1.460283563303122
2004-07-01,7.230654761904762,2077.811768,57.160172,64.496353,67.910812,185809.375,211569.578125,55.9527272727273,-5.354767359591506,-7.032451773432779,-9.78670426727003,-5.445917277737089,0.1153298831185312,-9.047612586422026,-0.09547644238083741
2004-08-01,7.154829545454546,2029.119019,57.87289,64.900017,65.919296,173935.359375,210411.984375,55.8342272727273,-4.195762292266192,-6.666666881697303,-10.23573735105342,-10.074605588628282,-11.323524632161753,-1.9624734573870484,-0.21102390299005958
2004-09-01,7.151928571428571,2029.119019,58.110462,65.483086,63.529469,191541.3125,205948.796875,56.2131818181818,-4.195762292266192,-6.71243559099538,-10.757946863359159,-14.949387902911893,-2.5662640576229356,-13.179778874834769,0.1015026274125086
2004-10-01,7.017647727272728,2029.119019,58.443066,65.572792,68.259331,204749.09375,214646.34375,56.3414285714286,-4.195762292266192,-6.534957170739597,-11.016435773625954,-8.912569421318917,-0.7353524910506892,-11.821231087114414,1.137596008143582
2004-11-01,7.0,2282.019531,58.680641,66.155861,70.698944,211452.78125,225820.078125,56.322052631579,-4.511271069431255,-6.580938048634977,-10.606058845324473,-12.249990033336577,4.622557256842041,-2.3460090743810946,3.2284732277305883
2004-12-01,7.1185789473684205,2282.019531,59.155788,66.155861,69.852547,207417.5625,205897.8125,56.1828333333333,-4.511271069431255,-6.601646511068915,-10.551845945606797,-11.134369691434276,4.795312145741071,-4.975156092886735,4.79574595743153
2005-01-01,7.046877777777778,2282.019531,59.58342,66.73893,68.010391,184102.796875,183428.640625,55.76619047619,-4.511271069431255,-6.20792644554522,-10.469310389069541,-13.352739948720826,-9.998594513254734,-18.466590870734134,5.9848451097576305
2005-02-01,7.023809523809524,2071.139893,60.011051,67.815361,62.840286,183461.359375,194990.34375,54.81284210526,-4.307984893588312,-6.666211385337661,-10.107013110878349,-8.620700461022768,5.067044906562002,0.10200000545455001,5.781989828125256
2005-03-01,7.110197368421052,2071.139893,60.153595,68.39843,64.054733,164332.828125,175890.90625,54.4402,-4.307984893588312,-7.107363047296788,-10.082546642725976,-7.336878266450142,-7.9273693185165754,-0.5281533947618322,6.289252866001349
2005-04-01,7.096875,2071.139893,60.343655,69.474861,66.749039,177792.359375,208476.234375,54.49176190476,-4.307984893588312,-7.095954966714468,-8.828723847865705,-11.725096699440464,-15.817513420415608,-3.624330407447429,6.098241086636236
2005-05-01,7.3203125,2195.368652,60.676258,70.416748,69.084549,176709.390625,223908.125,54.3410952381,-5.5883009916274045,-6.772038583207129,-8.66782735564846,-1.675855151314365,-12.123838444445845,-1.3827834775635317,4.246956333990304
2005-06-01,7.194068421052632,2195.368652,60.961346,70.596153,71.394516,179574.09375,206360.78125,55.17904761905,-5.5883009916274045,-6.522285018423101,-9.383996190223732,-4.579895356200348,-11.183117968360756,-11.013930297976993,3.8045669136200555
2005-07-01,7.228829545454545,2195.368652,61.484005,71.493179,71.822189,185595.328125,232615.75,56.0062,-5.5883009916274045,-6.1922393415319466,-9.122010586808639,-2.9661880977565724,-13.806708361476405,-3.5018339464205184,6.886956654503273
2005-08-01,7.323115789473683,2117.984619,62.006668,72.300507,73.304428,196146.0,214623.921875,55.9523,-4.491724324355928,-5.771710074440561,-9.131903191794299,1.2991977408520317,-5.131193925177147,-6.922888858079867,8.93763402034946
2005-09-01,7.209635416666667,2117.984619,62.291756,73.376938,74.696075,196586.234375,237212.9375,56.1561818181818,-4.491724324355928,-5.620482005292315,-7.934720860239275,0.9319740176367164,-10.140762000045134,-5.312780468333389,11.41831958353694
2005-10-01,7.355113636363637,2117.984619,62.529331,73.690903,74.938255,206265.875,243421.796875,55.7077,-4.491724324355928,-5.260527246791169,-5.8452697065550225,2.115296632153907,-1.7371899907379529,11.06399181466886,11.406911854334956
2005-11-01,7.6984375,2389.831299,62.814419,74.00486,80.568588,202110.125,231245.109375,54.5605789473684,-5.671368870503013,-5.017235187711744,-4.7344119624712295,4.659075821431946,-3.665831078531312,-1.2573013596823612,9.46393639269787
2005-12-01,7.922763157894737,2389.831299,63.337078,73.960007,78.604683,197926.375,216677.875,53.61175,-5.671368870503013,-4.416368228195067,-4.682079969819942,0.33640306566380396,-1.2207040502489552,-3.5872717865388037,8.378818202033678
2006-01-01,7.763888888888889,2389.831299,63.527138,74.543076,78.491104,204555.46875,224973.59375,52.6171363636364,-5.671368870503013,-4.224279483640537,-4.592418389855002,2.2166985668831796,12.236650178091368,8.992183888973582,7.570008781589355
2006-02-01,7.734375,2164.381104,64.297241,75.440102,68.768623,174613.609375,194791.65625,51.8168,-5.806247386423136,-3.6345857932609915,-2.9428725916960996,0.5373497812241945,-10.560181413968028,2.024362600714613,7.1007733351797775
2006-03-01,8.1234375,2164.381104,64.756042,76.068024,69.126457,178481.734375,176824.8125,51.2189130434783,-5.806247386423136,-2.8515240521083673,-1.9653171681579762,11.555351242997357,-0.8076442200732559,-0.902897731661001,5.568508182803122
2006-04-01,7.919836956521739,2164.381104,64.952667,76.202576,75.614967,211198.75,216316.25,51.3597222222222,-5.806247386423136,-2.55654278868811,-2.524385956050146,6.090643863227041,-2.9405242943097876,-2.3300896488974376,7.396689606461004
2006-05-01,7.923611111111111,2325.314209,65.083755,77.099609,70.262039,201089.109375,227047.703125,52.1272727272727,-6.404028933642058,-2.5515263888132966,-2.606230077362248,4.463011770644543,2.0206742889839147,9.381933732449355,11.34941183552851
2006-06-01,7.948863636363637,2325.314209,65.214844,77.906937,74.821251,202184.640625,231902.34375,53.1566666666667,-6.404028933642058,-2.5465150414430426,-2.0304512545927245,9.20290248930582,4.677229185297893,15.367798378900432,15.157049244135257
2006-07-01,8.050597619047618,2325.314209,65.542557,78.669411,74.017693,215324.5625,241057.171875,52.3976,-6.404028933642058,-2.629010710420676,-1.4606738842702027,4.191727819864122,12.404861914937126,10.866779926517879,14.843825964979418
2006-08-01,8.0703125,2217.592773,65.804726,79.566437,72.364273,206755.0,230587.21875,51.3617727272727,-6.144492430763759,-2.8073570432872064,-0.8384517373826506,-0.12464222069489272,6.799558090387436,0.3766168231431388,11.477386886513784
2006-09-01,8.110795454545455,2217.592773,66.00135,79.700989,74.006355,218771.3125,250522.65625,50.4012105263158,-6.144492430763759,-2.611214390297578,-0.7262575093052615,2.502769726345666,14.935618928347827,8.761325821213827,9.25563910589371
2006-10-01,8.151315789473685,2217.592773,66.00135,78.265747,73.385925,209912.453125,219172.5625,50.0038095238095,-6.144492430763759,-2.7992277821694,-3.270508273311312,3.540088132900654,3.8835959704810463,0.3496451967603731,12.671220383138792
2006-11-01,8.06547857142857,2533.516357,66.132439,77.682678,76.981941,209801.078125,234189.578125,49.8434285714286,-6.105279565162891,-2.793834119716865,-5.2516361123281285,3.408368330837175,1.6770893628827777,2.677982153042535,15.33123577208897
2006-12-01,7.311014285714285,2533.516357,66.263519,77.592972,78.341141,200372.328125,224739.90625,49.467,-6.105279565162891,-2.975052134229761,-6.688241433430175,6.535695669728359,17.074156932039198,2.4097124994446384,18.504016652204204
2007-01-01,7.647569444444445,2533.516357,66.329063,78.131187,76.788925,182253.71875,206412.59375,48.9143181818182,-6.105279565162891,-3.6190462324010353,-6.344091112761053,-2.5433446414588112,-2.3101781186466552,-0.842832538223881,19.483632713698572
2007-02-01,7.644886363636363,2297.796875,66.722321,77.727524,68.40107,195230.28125,190926.609375,48.38135,-4.002758008106211,-4.413141314724578,-7.375737101636693,3.1023882495744948,12.813804112485716,-6.566608732620738,18.957564462234842
2007-03-01,7.5734375,2297.796875,66.656776,77.592972,61.966061,179934.96875,178435.90625,48.5172272727273,-4.002758008106211,-4.86435685772697,-7.880729120736419,-6.938014540128689,7.626132807618946,-2.277518922133659,17.610767889795078
2007-04-01,7.920454545454546,2297.796875,66.656776,78.176041,71.273926,217597.25,221476.859375,47.8224444444444,-4.002758008106211,-5.571035782417722,-9.689124126478465,4.699453834469081,25.219589330232537,4.489377179423815,14.354219354270569
2007-05-01,7.994791666666667,2484.416992,66.787865,79.162773,67.260208,197106.234375,207573.3125,46.8141428571429,-4.555601588436565,-6.770348779100621,-10.269447126701303,-6.701481730137004,8.850539830483829,2.122286374595528,9.118910117310719
2007-06-01,7.691964285714286,2484.416992,66.918945,79.521584,68.515808,193150.546875,201011.328125,46.16015,-4.555601588436565,-7.6853591541031445,-12.703103129898064,-7.977041311488497,6.438404854326962,-2.0091934327313155,4.244753057493655
2007-07-01,7.41875,2484.416992,67.312202,79.835548,71.039894,191561.609375,217429.578125,45.6250909090909,-4.555601588436565,-8.629893675606425,-16.15637632183683,-7.137781907317509,-4.558668199547733,-7.852771493763244,1.4877350264209666
2007-08-01,7.242052272727273,2362.773193,67.70546,80.239204,72.454582,193591.625,229722.046875,46.0737142857143,-5.155049495779107,-9.226709462084248,-17.405356165502738,-9.306185373869159,-2.863031843478403,-13.050911148556022,2.666774340661471
2007-09-01,6.721726190476191,2362.773193,67.770996,80.284058,72.199371,190342.484375,230341.671875,46.13145,-5.155049495779107,-9.5363129411842,-15.685349259357173,-6.147589245288376,-3.7423625314931375,1.4745118878442431,-1.2010077597108926
2007-10-01,6.5968775,2362.773193,67.902084,80.91198,70.876823,202065.0625,218408.90625,44.3802857142857,-5.155049495779107,-9.20245159228471,-13.102115725366659,-12.678424191329063,-2.7875241261587247,-4.484708856150988,-7.589639373786994
2007-11-01,6.397321428571429,2698.252197,68.033173,81.988411,74.444595,206340.5625,228081.59375,43.2176315789474,-3.0478155298279686,-8.867424951310365,-8.370927797261018,-9.506709510155675,7.6500014999171695,3.709079603554155,-12.134640246761496
2007-12-01,6.434210526315789,2698.252197,68.295341,83.154549,73.53511,171149.921875,219451.75,41.7428888888889,-3.0478155298279686,-8.274642895741714,-4.235538114491344,0.16736035882407574,-0.876982465780296,28.11861312853201,-13.206045103716491
2008-01-01,6.314236111111111,2698.252197,68.819679,83.42366,78.7929,186563.671875,208167.09375,40.9380909090909,-3.0478155298279686,-7.161801627398356,-1.7432621207389531,11.26104621326256,45.46442576512102,31.52856426112183,-13.279893174887903
2008-02-01,5.829545454545454,2393.607178,69.802818,83.917023,66.342857,173055.3125,204345.15625,40.6711,-1.1049194916924687,-6.57895185895897,0.6455069571815741,36.166950075616185,45.7830891563052,32.29130956873916,-14.528770367692868
2008-03-01,5.321875,2393.607178,70.064987,84.230988,66.585793,167185.203125,182594.53125,41.2523684210526,-1.1049194916924687,-6.719022159019216,1.4586738662493381,30.161988315879505,39.94917943798144,25.216591309517145,-14.869929164295225
2008-04-01,5.189144736842105,2393.607178,70.589333,86.563263,68.074783,173772.53125,211961.125,41.8195714285714,-1.1049194916924687,-6.102870910233593,4.6637755194635755,17.708343437781735,23.40687074096217,33.817128360259005,-13.267141737506883
2008-05-01,5.15625,2602.999268,71.638008,88.222763,72.0914,181079.703125,203259.5625,42.9019523809524,-1.856995750589574,-5.285967384783985,5.695860425835075,26.19202233343614,34.04846430309749,38.0043983649879,-9.725997454026214
2008-06-01,5.139883333333334,2602.999268,72.490067,91.093254,74.455124,181466.96875,205132.84375,44.28055,-1.856995750589574,-4.242425195127508,7.917106842518784,18.381126364133316,23.746642724038324,19.4398043401899,-7.566462990961298
2008-07-01,5.3671875,2602.999268,73.66983,95.219582,76.50032,200711.375,235958.890625,44.9562608695652,-1.856995750589574,-3.019846776796542,9.602473467728379,19.026562214371488,22.913362319728094,19.870391371511253,-6.625138392462093
2008-08-01,5.675,2491.195557,74.587425,97.148193,79.889221,199297.578125,264202.9375,44.8769473684211,-0.9193467284450696,-2.0654041337940687,12.577957919766792,21.00784904640902,24.967215204346395,36.32621825368159,-6.818367130478597
2008-09-01,5.8515625,2491.195557,74.915138,95.219582,76.928627,197742.734375,226994.609375,46.6922272727273,-0.9193467284450696,-1.719691669468637,9.151666929918001,15.784523759354151,18.061718433911977,30.13088909329813,-3.0062126392782273
2008-10-01,5.484379545454545,2491.195557,74.78405,93.111565,81.167595,207859.1875,228663.8125,48.0252272727273,-0.9193467284450696,-2.1440839207085505,6.845086202373829,14.93555219566829,18.89837955564517,29.658434771268173,2.5057047058002935
2008-11-01,5.534090909090909,2783.075195,74.652969,89.4786,82.26532,191677.25,219924.421875,49.1862,-1.752573345738706,-2.732703630921285,1.6301536340765255,11.456802964716406,9.12852724031239,23.23776847573238,4.579349519256559
2008-12-01,5.7140625,2783.075195,74.456337,86.832367,73.412247,172664.15625,171287.953125,48.0942352941176,-1.752573345738706,-3.483436762758685,-2.566682468245063,-2.209339245759634,-1.2725960374868173,-0.3713254048540171,3.6043617446978926
2009-01-01,5.793269230769231,2783.075195,74.128624,84.903755,70.818047,128253.8125,158267.59375,47.20715,-1.752573345738706,-4.314725693636889,-5.3500001081348,-8.828673758305804,-16.674501886594406,-13.241217763290658,2.562701509529064
2009-02-01,5.4828125,2420.350098,74.718513,83.378807,48.721703,118707.398438,154466.046875,47.58455,-7.51046875237501,-3.797462177532418,-7.69612860643959,-26.272833399708674,-27.97105843433092,-22.170057385431864,2.7486634018258904
2009-03-01,5.219791666666667,2420.350098,75.111763,83.019997,51.156097,119461.367188,145822.953125,48.4580454545455,-7.51046875237501,-3.7783402710540592,-8.093346476140251,-23.137841343378973,-27.662521496023174,-19.295501617476507,5.9366420380395635
2009-04-01,4.89732380952381,2420.350098,75.177307,82.706039,57.833439,140812.6875,158396.109375,48.2165263157895,-7.51046875237501,-3.855830093072632,-8.80316142128329,-19.088299537533814,-26.30754261576311,-23.91026450794569,8.044415353135182
2009-05-01,4.724264705882353,2652.251465,75.636108,83.468513,57.128334,135085.25,147284.84375,47.52415,-7.385906967847244,-3.833329040108835,-8.279935415265339,-19.568844333200087,-16.241889963827518,-27.797582021010193,4.2262435865619175
2009-06-01,4.572434210526316,2652.251465,75.701653,84.410393,62.894421,146643.953125,171745.796875,47.9052857142857,-7.385906967847244,-3.5893131456565253,-6.739343202093783,-16.14580436979376,-24.19234981258125,-21.751211170259488,3.461106402619496
2009-07-01,4.329166666666667,2652.251465,75.963821,86.87722,64.271637,163295.0,196845.015625,48.146,-7.385906967847244,-3.577370000691793,-3.775457718897879,-15.198281673575153,-22.67729767998895,0.533515278833474,3.9415296267293787
2009-08-01,4.244485294117647,2514.310791,76.160446,86.294151,66.019867,159479.890625,193802.0,48.1607222222222,-6.602426516567784,-3.568463805623734,-4.039899378069678,-13.127733818945275,-23.48734645876709,-10.650363580659528,6.591595421177399
2009-09-01,4.112980769230769,2514.310791,76.22599,87.236031,66.4412,167490.984375,174435.609375,48.1394,-6.602426516567784,-3.8842950654932595,-3.5218216439663053,-14.05649126233277,-22.328925866432325,-13.432828761083492,8.63330349553555
2009-10-01,4.1333400000000005,2514.310791,76.422615,87.146324,70.620094,174820.875,176358.609375,46.8512727272727,-6.602426516567784,-3.715939891774489,-3.4294250531636927,-7.11036093890386,-25.99707190500459,-13.263809342159194,7.8406734214435
2009-11-01,4.033653846153846,2832.720703,76.750328,88.043358,73.809151,175643.578125,178455.375,47.0324210526316,-5.9256776340826605,-3.223141087775827,-3.3481030329644446,-8.681472983670291,-15.4372907830303,-16.10795780285684,8.140788653649444
2009-12-01,4.4375,2832.720703,77.143585,89.119789,75.070816,174889.796875,171926.359375,46.4210526315789,-5.9256776340826605,-3.524589218812335,-4.240968245587351,-7.913499344177555,-3.1849642155471147,-20.380618906414394,5.6110036607622815
2010-01-01,4.191673333333333,2832.720703,77.471298,89.702858,77.675789,153919.046875,182422.5625,46.0276,-5.9256776340826605,-3.5102031299759195,-4.852519633963926,-8.165811879455331,-16.59760224072181,-16.0926623866779,4.200401890437355
2010-02-01,4.156266666666666,2616.890869,77.667923,90.33078,66.083786,164805.140625,198466.09375,46.3116,-4.604748780437329,-3.8929435030195525,-6.28198768740833,-10.355110299560232,-6.841732775218445,-15.321274464542556,5.968684143687741
2010-03-01,4.12918,2616.890869,78.06118,90.33078,66.555634,165144.5,180687.515625,45.7424782608696,-4.604748780437329,-4.490782612793909,-7.9945168750074185,-9.821792188599709,-3.7214972126437873,-15.157770290049765,5.116458913663036
2010-04-01,4.130225,2616.890869,78.192268,90.68959,71.477226,191081.546875,208170.140625,44.6265789473684,-4.604748780437329,-4.559998101752316,-8.67208633333476,-8.655462162321825,0.8460393301581215,-13.817571826889285,3.206327451455393
2010-05-01,4.226570833333334,2863.766602,78.651062,91.003548,71.027618,161280.203125,203988.796875,45.5971052631579,-3.4379261420621643,-4.458603492268464,-9.661625197658363,-4.941781212003626,-13.290635848716459,-14.517467621614522,5.718377932361363
2010-06-01,4.218754545454545,2863.766602,78.519981,90.510185,75.004501,193442.15625,219486.84375,46.3027,-3.4379261420621643,-4.845111872097252,-9.099100207466737,-4.255665790526675,8.84023411867556,3.9593125278406527,6.772715742868707
2010-07-01,4.078125,2863.766602,78.78215,90.285927,75.790489,211186.359375,195800.390625,46.3202727272727,-3.4379261420621643,-4.980237260936027,-8.996386653887889,-2.1840865802698506,17.72419848079567,0.2052687785548013,8.20278528569216
2010-08-01,4.1830428571428575,2692.051514,78.978775,89.927116,75.996483,208435.96875,216902.953125,45.1824761904762,-2.9463389324493328,-4.743086321940726,-8.90504208477897,-4.0522443041892675,9.352691251802403,1.4781368383516957,6.5099305261668405
2010-09-01,4.082409090909091,2692.051514,79.306488,90.420479,77.307991,215641.390625,201503.1875,44.3136666666667,-2.9463389324493328,-4.498814413049557,-7.565341128444558,-1.5600909067988833,21.808100276103847,-6.426529516753199,2.993634520926891
2010-10-01,4.200673684210526,2692.051514,79.372032,90.241074,76.025803,236235.078125,203327.59375,43.4449,-2.9463389324493328,-4.495266373775331,-8.337135052135835,-1.8687351464684587,40.677075380784885,-7.170596179196531,-0.014959241819600955
2010-11-01,4.14376,3011.151855,79.306488,91.093254,80.826042,207708.078125,212720.265625,43.4918421052632,-3.878428222992969,-4.948939763400229,-7.5978164000622295,11.434064366298324,15.326203227113378,-2.314191456936787,0.5021794759528353
2010-12-01,4.25,3011.151855,79.961914,93.066719,81.522064,180643.21875,215935.3125,43.95475,-3.878428222992969,-4.538341109483868,-6.90892744450875,4.1837149972763,23.940020366566017,-0.7382505794158112,0.7014629835701225
2011-01-01,4.25,3011.151855,80.289627,94.277702,84.582649,184549.90625,217409.546875,44.1721904761905,-3.878428222992969,-3.9968695827225953,-5.485615077276506,6.809417482105817,24.03279427402365,7.456207857343822,1.26790116178781
2011-02-01,4.239583333333333,2743.20874,80.813965,96.385719,73.717293,176908.765625,234375.390625,43.7031,-5.695983955332496,-3.89339542649908,-3.4211261496655543,-4.08089369182113,-1.513308866555385,4.693360637316291,2.4433180484799477
2011-03-01,4.2384894736842105,2743.20874,81.731567,98.179779,73.804565,171527.90625,212968.84375,43.516,-5.695983955332496,-2.900631494955064,-1.6234708930820463,-9.223578373882324,-9.219990349577657,-0.08674782873864251,1.536810264916899
