Date,INTERBANK CALL LOAN RATE,Real GDP,CPI,Wholesale Price,Industrial Production,Intl Trade Merch Exports,Intl Trade Merch Imports,FX Rate,FX Rate_mom_pct,tone_mean,pos_mean,neg_mean,neu_mean,speech_count,tone_mean_filled,pos_mean_filled,neg_mean_filled,neu_mean_filled,tone_mean_jittered,pos_mean_jittered,neg_mean_jittered,neu_mean_jittered
2004-05-01,7.151713158,7.492913156741743,4.251547957244495,7.804128427478996,8.551482013593613,16.14587344078542,16.442937253909594,6.357515119369461,-0.1048133356681524,0.4849215566666667,0.5460977118119975,0.0408163265306122,0.397934446505875,3,0.4849215566666667,0.5460977118119975,0.0408163265306122,0.397934446505875,0.4849215566666667,0.5460977118119975,0.0408163265306122,0.397934446505875
2004-06-01,7.230654762,7.492913156741743,4.5052981476121134,8.307925091033109,6.065568782936381,22.765531799672445,5.471376602254408,4.842054154028896,0.249829765115761,0.44175419375,0.5163560518547041,0.0570200624376347,0.4246077566754029,8,0.44175419375,0.5163560518547041,0.0570200624376347,0.4246077566754029,0.44175419375,0.5163560518547041,0.0570200624376347,0.4246077566754029
2004-07-01,7.154829545,7.492913156741743,5.433832353332857,9.270508985229077,12.44847525432906,13.70453343736344,24.778872786850247,4.168202768028984,-0.0573207346796778,0.5091934481818181,0.6015326663616127,0.067743489798792,0.3307238438395951,11,0.5091934481818181,0.6015326663616127,0.067743489798792,0.3307238438395951,0.5091934481818181,0.6015326663616127,0.067743489798792,0.3307238438395951
2004-08-01,7.151928571,6.253248794458721,6.561680572943618,9.538228637683876,6.430869828489483,7.513594861536399,12.071174657990834,1.5327451912478862,-0.2117859231819174,0.51691069,0.5822981366459627,0.0741459627329192,0.3435559006211179,2,0.51691069,0.5822981366459627,0.0741459627329192,0.3435559006211179,0.51691069,0.5822981366459627,0.0741459627329192,0.3435559006211179
2004-09-01,7.017647727,6.253248794458721,6.812220058995311,9.857029525386318,3.655565714890252,15.929325977973452,11.40537439745719,2.1621340303357828,0.6787136922365988,,,,,0,0.51691069,0.5822981366459627,0.0741459627329192,0.3435559006211179,0.5162536171216972,0.584615077804118,0.08371291600719115,0.3017576532651768
2004-10-01,7.0,6.253248794458721,7.236266386159351,9.92481593490262,11.282470659394562,10.992583351953588,19.52956879314636,2.5285215261440674,0.2281435583233904,0.4396967033333334,0.5078909612625538,0.0743011173427242,0.4137428807443155,3,0.4396967033333334,0.5078909612625538,0.0743011173427242,0.4137428807443155,0.4396967033333334,0.5078909612625538,0.0743011173427242,0.4137428807443155
2004-11-01,7.118578947,5.506308041256292,7.672189032426591,10.404197264124315,13.782058493349169,15.163332983579348,20.78227886248172,1.7161503482678864,-0.0343902175377719,0.57194238,0.6415343915343915,0.0402930402930402,0.3145095645095645,3,0.57194238,0.6415343915343915,0.0402930402930402,0.3145095645095645,0.57194238,0.6415343915343915,0.0402930402930402,0.3145095645095645
2004-12-01,7.046877778,5.506308041256292,8.16681190198314,9.58395313594862,14.905820964341345,21.363534633073144,4.81197180253119,1.3305558113271498,-0.2471843474107338,,,,,0,0.57194238,0.6415343915343915,0.0402930402930402,0.3145095645095645,0.5385808673383572,0.651446819147146,0.03887700916191035,0.33379369577683493
2005-01-01,7.023809524,5.506308041256292,8.571434090016506,9.492276142700806,14.02337437234693,4.574181138396716,-0.6584950524440969,0.4323921114394835,-0.7415839188304241,0.42598995,0.5042625628339914,0.0618719375862232,0.4222659879802736,7,0.42598995,0.5042625628339914,0.0618719375862232,0.4222659879802736,0.42598995,0.5042625628339914,0.0618719375862232,0.4222659879802736
2005-02-01,7.110197368,5.020577912012536,8.412020245468256,10.364965387670754,3.625422122436217,15.967130458400725,0.876920909304979,-2.2413880498158845,-1.7095454482174754,0.427658738,0.5094451427854926,0.0781720740206681,0.3973857872793956,5,0.427658738,0.5094451427854926,0.0781720740206681,0.3973857872793956,0.427658738,0.5094451427854926,0.0781720740206681,0.3973857872793956
2005-03-01,7.096875,5.020577912012536,8.48328831410672,10.267536140772716,4.512593767016204,-2.5507132718571968,-5.422093874365929,-3.3083777424444683,-0.6798445235596473,0.487935,0.6376811594202898,0.1304347826086956,0.217391304347826,1,0.487935,0.6376811594202898,0.1304347826086956,0.217391304347826,0.487935,0.6376811594202898,0.1304347826086956,0.217391304347826
2005-04-01,7.3203125,5.020577912012536,8.454310197419822,10.721938765346328,4.739498368566641,-6.080189036269457,-5.595919048611975,-2.52600080679436,0.094712923097262,,,,,0,0.487935,0.6376811594202898,0.1304347826086956,0.217391304347826,0.5223271874650222,0.6593248086176879,0.12434857010139068,0.21064429140088342
2005-05-01,7.194068421,5.657725392187696,8.496176892147055,11.426551534082318,11.541370857159984,5.908023514886729,6.28739172850703,-2.6935207831276786,-0.2764943936357289,,,,,0,0.487935,0.6376811594202898,0.1304347826086956,0.217391304347826,0.5183534985827689,0.5877227282314126,0.12928858863987133,0.17273542877340956
2005-06-01,7.228829545,5.657725392187696,8.45308556715041,10.767067181517875,10.816908767954716,-1.5603375100964323,3.149623026506632,-1.4392661956163733,1.5420233568691266,,,,,0,0.487935,0.6376811594202898,0.1304347826086956,0.217391304347826,0.4905173804396704,0.6267212660116132,0.10617417101691015,0.1865568067964544
2005-07-01,7.323115789,5.657725392187696,7.564415656411949,10.848405645509906,5.759579196314113,-0.1151970265224733,9.947636168450202,0.0955676870084687,1.4990334495451396,0.4656549,0.5662650602409639,0.072289156626506,0.3493975903614458,1,0.4656549,0.5662650602409639,0.072289156626506,0.3493975903614458,0.4656549,0.5662650602409639,0.072289156626506,0.3493975903614458
2005-08-01,7.209635417,4.379516389521343,7.142857389703528,11.402909185678634,11.20329319050979,12.769479825614097,2.001757415344474,0.2114701555659959,-0.0962393449296716,0.5838574,0.6575342465753424,0.0410958904109589,0.2876712328767123,1,0.5838574,0.6575342465753424,0.0410958904109589,0.2876712328767123,0.5838574,0.6575342465753424,0.0410958904109589,0.2876712328767123
2005-09-01,7.355113636,4.379516389521343,7.195423777563503,12.05479534058611,17.577049164380696,2.63385575109285,15.180540551531196,-0.1013997040487102,0.3643850533075365,0.4379524,0.5352112676056338,0.0704225352112676,0.380281690140845,1,0.4379524,0.5352112676056338,0.0704225352112676,0.380281690140845,0.4379524,0.5352112676056338,0.0704225352112676,0.380281690140845
2005-10-01,7.6984375,4.379516389521343,6.9918730820864194,12.380304013896492,9.784631496022133,0.7407999821733124,13.405983359546504,-1.124800324551889,-0.7986330331963387,,,,,0,0.4379524,0.5352112676056338,0.0704225352112676,0.380281690140845,0.4820374354634824,0.5190845915409259,0.0496158516537399,0.3898004387448728
2005-11-01,7.922763158,4.724401633528341,7.044534499887289,11.864404576338284,13.960101016501758,-4.4183179784966775,2.4023688659770226,-3.1275026422296404,-2.0591786281458524,0.4018226908333333,0.4779663221595845,0.0596451880139823,0.4598243872623305,6,0.4018226908333333,0.4779663221595845,0.0596451880139823,0.4598243872623305,0.4018226908333333,0.4779663221595845,0.0596451880139823,0.4598243872623305
2005-12-01,7.763888889,4.724401633528341,7.068268619800988,11.796605594778663,12.529444345100238,-4.575884214240533,5.2356372168839815,-4.576279231200453,-1.739037535293897,0.08798105,0.2307692307692307,0.1538461538461538,0.6153846153846154,1,0.08798105,0.2307692307692307,0.1538461538461538,0.6153846153846154,0.08798105,0.2307692307692307,0.1538461538461538,0.6153846153846154
