Date,Interbank Call Loan Rate,Real GDP,CPI,Wholesale Price,Industrial Production,Intl Trade Merch Exports,Intl Trade Merch Imports,FX Rate,tone_mean,pos_mean,neg_mean,neu_mean,speech_count,tone_mean_filled,pos_mean_filled,neg_mean_filled,neu_mean_filled
2004-05-01,7.205882352941177,7.492913156741743,4.251547957244495,7.804128427478996,8.551482013593613,16.14587344078542,16.442937253909594,6.357515119369461,0.48415648,0.5395670995670996,0.040816326530612235,0.40446505875077304,3,0.48415648,0.5395670995670996,0.040816326530612235,0.40446505875077304
2004-06-01,7.151713157894737,7.492913156741743,4.5052981476121134,8.307925091033109,6.065568782936381,22.765531799672445,5.471376602254408,4.842054154028896,0.43988927875,0.5103883099192202,0.057020062437634786,0.4309249609764782,8,0.43988927875,0.5103883099192202,0.057020062437634786,0.4309249609764782
2004-07-01,7.230654761904762,7.492913156741743,5.433832353332857,9.270508985229077,12.44847525432906,13.70453343736344,24.778872786850247,4.168202768028984,0.5143853927272727,0.6052158193825815,0.06345198401708146,0.32388934705222433,11,0.5143853927272727,0.6052158193825815,0.06345198401708146,0.32388934705222433
2004-08-01,7.154829545454546,6.253248794458721,6.561680572943618,9.538228637683876,6.430869828489483,7.513594861536399,12.071174657990834,1.5327451912478862,0.5183566749999999,0.5822981366459627,0.0652173913043478,0.35248447204968936,2,0.5183566749999999,0.5822981366459627,0.0652173913043478,0.35248447204968936
2004-09-01,7.151928571428571,6.253248794458721,6.812220058995311,9.857029525386318,3.655565714890252,15.929325977973452,11.40537439745719,2.1621340303357828,,,,,0,0.5183566749999999,0.5822981366459627,0.0652173913043478,0.35248447204968936
2004-10-01,7.017647727272728,6.253248794458721,7.236266386159351,9.92481593490262,11.282470659394562,10.992583351953588,19.52956879314636,2.5285215261440674,0.36237206,0.4264705882352941,0.0748663101604278,0.49866310160427807,2,0.36237206,0.4264705882352941,0.0748663101604278,0.49866310160427807
2004-11-01,7.0,5.506308041256292,7.672189032426591,10.404197264124315,13.782058493349169,15.163332983579348,20.78227886248172,1.7161503482678864,0.5718842166666667,0.6415343915343915,0.04395604395604393,0.3052503052503052,3,0.5718842166666667,0.6415343915343915,0.04395604395604393,0.3052503052503052
2004-12-01,7.1185789473684205,5.506308041256292,8.16681190198314,9.58395313594862,14.905820964341345,21.363534633073144,4.81197180253119,1.3305558113271498,,,,,0,0.5718842166666667,0.6415343915343915,0.04395604395604393,0.3052503052503052
2005-01-01,7.046877777777778,5.506308041256292,8.571434090016506,9.492276142700806,14.02337437234693,4.574181138396716,-0.6584950524440969,0.4323921114394835,0.41974265,0.513418327704042,0.06470640470640468,0.42004376575805147,7,0.41974265,0.513418327704042,0.06470640470640468,0.42004376575805147
2005-02-01,7.023809523809524,5.020577912012536,8.412020245468256,10.364965387670754,3.625422122436217,15.967130458400725,0.876920909304979,-2.2413880498158845,0.426647256,0.5099245948402872,0.08540302811824081,0.3899151071544257,5,0.426647256,0.5099245948402872,0.08540302811824081,0.3899151071544257
2005-03-01,7.110197368421052,5.020577912012536,8.48328831410672,10.267536140772716,4.512593767016204,-2.5507132718571968,-5.422093874365929,-3.3083777424444683,0.4787736,0.6231884057971014,0.1304347826086956,0.2463768115942029,1,0.4787736,0.6231884057971014,0.1304347826086956,0.2463768115942029
2005-04-01,7.096875,5.020577912012536,8.454310197419822,10.721938765346328,4.739498368566641,-6.080189036269457,-5.595919048611975,-2.52600080679436,,,,,0,0.4787736,0.6231884057971014,0.1304347826086956,0.2463768115942029
2005-05-01,7.3203125,5.657725392187696,8.496176892147055,11.426551534082318,11.541370857159984,5.908023514886729,6.28739172850703,-2.6935207831276786,,,,,0,0.4787736,0.6231884057971014,0.1304347826086956,0.2463768115942029
2005-06-01,7.194068421052632,5.657725392187696,8.45308556715041,10.767067181517875,10.816908767954716,-1.5603375100964323,3.149623026506632,-1.4392661956163733,,,,,0,0.4787736,0.6231884057971014,0.1304347826086956,0.2463768115942029
2005-07-01,7.228829545454545,5.657725392187696,7.564415656411949,10.848405645509906,5.759579196314113,-0.1151970265224733,9.947636168450202,0.0955676870084687,0.46384895,0.5783132530120482,0.072289156626506,0.3373493975903614,1,0.46384895,0.5783132530120482,0.072289156626506,0.3373493975903614
2005-08-01,7.323115789473683,4.379516389521343,7.142857389703528,11.402909185678634,11.20329319050979,12.769479825614097,2.001757415344474,0.2114701555659959,0.58292854,0.6301369863013698,0.0410958904109589,0.3013698630136986,1,0.58292854,0.6301369863013698,0.0410958904109589,0.3013698630136986
2005-09-01,7.209635416666667,4.379516389521343,7.195423777563503,12.05479534058611,17.577049164380696,2.63385575109285,15.180540551531196,-0.1013997040487102,0.4341724,0.5352112676056338,0.0704225352112676,0.3943661971830985,1,0.4341724,0.5352112676056338,0.0704225352112676,0.3943661971830985
2005-10-01,7.355113636363637,4.379516389521343,6.9918730820864194,12.380304013896492,9.784631496022133,0.7407999821733124,13.405983359546504,-1.124800324551889,,,,,0,0.4341724,0.5352112676056338,0.0704225352112676,0.3943661971830985
2005-11-01,7.6984375,4.724401633528341,7.044534499887289,11.864404576338284,13.960101016501758,-4.4183179784966775,2.4023688659770226,-3.1275026422296404,0.40348460666666663,0.46699665090622533,0.05708108544987975,0.466456906306197,6,0.40348460666666663,0.46699665090622533,0.05708108544987975,0.466456906306197
2005-12-01,7.922763157894737,4.724401633528341,7.068268619800988,11.796605594778663,12.529444345100238,-4.575884214240533,5.2356372168839815,-4.576279231200453,0.08319346,0.2307692307692307,0.1538461538461538,0.6153846153846154,1,0.08319346,0.2307692307692307,0.1538461538461538,0.6153846153846154
2006-01-01,7.763888888888889,4.724401633528341,6.618817785216091,11.693543783216189,15.410458381278836,11.109375969386658,22.649109203144647,-5.6468876314908485,0.562547486,0.6222744309567373,0.04585172941879574,0.3178047730930039,5,0.562547486,0.6222744309567373,0.04585172941879574,0.3178047730930039
2006-02-01,7.734375,4.501927238963188,7.142334501023817,11.24338333906385,9.433975205014187,-4.822677663646302,-0.1018960714560979,-5.465949201295828,0.6739269999999999,0.7370689655172413,0.035991379310344795,0.20344827586206896,2,0.6739269999999999,0.7370689655172413,0.035991379310344795,0.20344827586206896
2006-03-01,8.1234375,4.501927238963188,7.651158671397762,11.213114102180398,7.917797424899109,8.609908568747816,0.5309576656979731,-5.917110805106695,0.4548669857142857,0.5008238719722723,0.04209101482357595,0.44820814013570665,7,0.4548669857142857,0.5008238719722723,0.04209101482357595,0.44820814013570665
2006-04-01,7.919836956521739,4.501927238963188,7.637939730366039,9.6836681688359,13.282480366496353,18.789553579487173,3.7606279912451024,-5.747730616624091,,,,,0,0.4548669857142857,0.5008238719722723,0.04209101482357595,0.44820814013570665
2006-05-01,7.923611111111111,5.919076820269731,7.263956521511261,9.49044252938236,1.704418740578317,13.796504341830309,1.4021724870412866,-4.073937967439301,0.4743644233333333,0.5462148521989906,0.047894469812278,0.4013244679430692,3,0.4743644233333333,0.5462148521989906,0.047894469812278,0.4013244679430692
2006-06-01,7.948863636363637,5.919076820269731,6.9773689052075705,10.35578241777566,4.799717390058378,12.591207563869444,12.377139854426677,-3.665124788571184,0.35901249,0.41299617552334944,0.05202043075684379,0.5251454307568438,8,0.35901249,0.41299617552334944,0.05202043075684379,0.5251454307568438
2006-07-01,8.050597619047618,5.919076820269731,6.600988338349145,10.037645689248208,3.0568603248781523,16.018309660778264,3.628912433917297,-6.443215215458298,,,,,0,0.35901249,0.41299617552334944,0.05202043075684379,0.5251454307568438
2006-08-01,8.0703125,4.702968714051847,6.125241240184054,10.04962523983406,-1.282535074143143,5.40872615296768,7.437799447303561,-8.204358485222773,0.4649903,0.53125,0.0625,0.40625,1,0.4649903,0.53125,0.0625,0.40625
