window_scheme,horizon_h,model,tone_spec,origin_date,y_true,y_pred,error
rolling,4,Lasso,NEG,2018-11-01,5.116333333333333,4.216848196605777,0.8994851367275567
rolling,4,Lasso,NEG,2018-12-01,5.169666666666667,4.0615021501825,1.108164516484167
rolling,4,Lasso,NEG,2019-01-01,5.220527777777778,3.905349637039853,1.3151781407379248
rolling,4,Lasso,NEG,2019-02-01,5.035757142857143,3.918102095174178,1.1176550476829652
rolling,4,Lasso,NEG,2019-03-01,4.934044444444444,3.8190367285032543,1.1150077159411897
rolling,4,Lasso,NEG,2019-04-01,4.7935,3.748494755470404,1.0450052445295959
rolling,4,Lasso,NEG,2019-05-01,4.410036842105264,3.754515568036128,0.6555212740691356
rolling,4,Lasso,NEG,2019-06-01,4.32444761904762,3.9915335918141452,0.3329140272334752
rolling,4,Lasso,NEG,2019-07-01,4.088347826086957,3.652338204967679,0.43600962111927766
rolling,4,Lasso,NEG,2019-08-01,4.01318,4.239276855545791,-0.22609685554579073
rolling,4,Lasso,NEG,2019-09-01,3.979216666666667,3.3695748102581,0.609641856408567
rolling,4,Lasso,NEG,2019-10-01,3.831255,2.5934350386255978,1.2378199613744023
rolling,4,Lasso,NEG,2019-11-01,3.672726315789474,2.7180471082233018,0.9546792075661723
rolling,4,Lasso,None,2016-01-01,2.523847619047619,1.9638290114042931,0.5600186076433258
rolling,4,Lasso,None,2016-02-01,2.525338095238096,2.1190701869556396,0.4062679082824565
rolling,4,Lasso,None,2016-03-01,2.51565,2.4525878249139677,0.06306217508603229
rolling,4,Lasso,None,2016-04-01,2.5214052631578947,2.575554454050932,-0.05414919089303716
rolling,4,Lasso,None,2016-05-01,2.517215,2.764151194131293,-0.24693619413129264
rolling,4,Lasso,None,2016-06-01,2.514826315789474,2.9946932140547124,-0.47986689826523854
rolling,4,Lasso,None,2016-07-01,2.5058625,2.6070239272458338,-0.10116142724583366
rolling,4,Lasso,None,2016-08-01,2.5015650000000003,2.749615431884014,-0.24805043188401354
rolling,4,Lasso,None,2016-09-01,2.518775,2.7510488700514673,-0.23227387005146705
rolling,4,Lasso,None,2016-10-01,2.527788888888889,2.413817348499884,0.11397154038900492
rolling,4,Lasso,None,2016-11-01,2.51759375,2.427727912503462,0.08986583749653798
rolling,4,Lasso,None,2016-12-01,2.535536363636364,2.7535396318390557,-0.21800326820269156
rolling,4,Lasso,None,2017-01-01,2.5772411764705883,2.895151316199294,-0.31791013972870585
rolling,4,Lasso,None,2017-02-01,2.57815,2.570408926233377,0.007741073766622808
rolling,4,Lasso,None,2017-03-01,2.5543,2.4524798926719935,0.1018201073280065
rolling,4,Lasso,None,2017-04-01,2.5655,2.450039893075389,0.11546010692461106
rolling,4,Lasso,None,2017-05-01,2.553335294117648,1.8772748630714717,0.6760604310461764
rolling,4,Lasso,None,2017-06-01,2.5712,2.1068907247728084,0.4643092752271918
rolling,4,Lasso,None,2017-07-01,2.65784,2.0317033981359134,0.6261366018640868
rolling,4,Lasso,None,2017-08-01,2.69046,1.7788904280888558,0.9115695719111441
rolling,4,Lasso,None,2017-09-01,3.0855473684210524,2.2436635870434065,0.8418837813776459
rolling,4,Lasso,None,2017-10-01,3.0982380952380955,2.3284601979024293,0.7697778973356662
rolling,4,Lasso,None,2017-11-01,3.075673684210526,2.773496605113599,0.30217707909692715
rolling,4,Lasso,None,2017-12-01,3.065655,2.879211047372949,0.18644395262705116
rolling,4,Lasso,None,2018-01-01,3.15159,3.083119077463652,0.06847092253634823
rolling,4,Lasso,None,2018-02-01,3.30657619047619,2.8829651147260877,0.4236110757501024
rolling,4,Lasso,None,2018-03-01,3.4621947368421053,3.040138600750402,0.4220561360917032
rolling,4,Lasso,None,2018-04-01,3.6392136363636367,2.911664933466517,0.7275487028971197
rolling,4,Lasso,None,2018-05-01,3.934538095238095,3.248105192207599,0.6864329030304961
rolling,4,Lasso,None,2018-06-01,4.20315,3.070671615916539,1.132478384083461
rolling,4,Lasso,None,2018-07-01,4.641321739130435,3.2388220289615113,1.4024997101689234
rolling,4,Lasso,None,2018-08-01,4.782921052631579,3.6943795396826014,1.0885415129489777
rolling,4,Lasso,None,2018-09-01,4.948788235294118,3.6558082267829954,1.2929800085111225
rolling,4,Lasso,None,2018-10-01,5.096627272727273,4.1901205479481085,0.906506724779164
rolling,4,Lasso,None,2018-11-01,5.116333333333333,4.218104935516491,0.8982283978168422
rolling,4,Lasso,None,2018-12-01,5.169666666666667,4.04727307675802,1.122393589908647
rolling,4,Lasso,None,2019-01-01,5.220527777777778,3.9503139007484354,1.2702138770293425
rolling,4,Lasso,None,2019-02-01,5.035757142857143,3.9178465582571844,1.1179105845999588
rolling,4,Lasso,None,2019-03-01,4.934044444444444,3.8161314880220436,1.1179129564224004
rolling,4,Lasso,None,2019-04-01,4.7935,3.7302304120383867,1.0632695879616132
rolling,4,Lasso,None,2019-05-01,4.410036842105264,3.765259654384096,0.6447771877211674
rolling,4,Lasso,None,2019-06-01,4.32444761904762,3.9967523269412375,0.32769529210638293
rolling,4,Lasso,None,2019-07-01,4.088347826086957,3.6513015784424288,0.43704624764452804
rolling,4,Lasso,None,2019-08-01,4.01318,4.248844434404258,-0.23566443440425822
rolling,4,Lasso,None,2019-09-01,3.979216666666667,3.3284529370781013,0.6507637295885655
rolling,4,Lasso,None,2019-10-01,3.831255,2.585150706853739,1.246104293146261
rolling,4,Lasso,None,2019-11-01,3.672726315789474,2.6987709295788136,0.9739553862106605
rolling,4,Lasso,POSNEG,2016-01-01,2.523847619047619,2.0556381252882305,0.46820949375938836
rolling,4,Lasso,POSNEG,2016-02-01,2.525338095238096,2.139477365537335,0.38586072970076124
rolling,4,Lasso,POSNEG,2016-03-01,2.51565,2.461588216195737,0.05406178380426274
rolling,4,Lasso,POSNEG,2016-04-01,2.5214052631578947,2.573053831185188,-0.05164856802729334
rolling,4,Lasso,POSNEG,2016-05-01,2.517215,2.81190715328224,-0.29469215328223974
rolling,4,Lasso,POSNEG,2016-06-01,2.514826315789474,2.972788315556758,-0.45796199976728413
rolling,4,Lasso,POSNEG,2016-07-01,2.5058625,2.5985408655741122,-0.09267836557411213
rolling,4,Lasso,POSNEG,2016-08-01,2.5015650000000003,2.8163855716960646,-0.31482057169606437
rolling,4,Lasso,POSNEG,2016-09-01,2.518775,2.793376774775898,-0.27460177477589776
rolling,4,Lasso,POSNEG,2016-10-01,2.527788888888889,2.4730637360288674,0.05472515286002144
rolling,4,Lasso,POSNEG,2016-11-01,2.51759375,2.444840779444089,0.07275297055591112
rolling,4,Lasso,POSNEG,2016-12-01,2.535536363636364,2.7046973332371267,-0.16916096960076255
rolling,4,Lasso,POSNEG,2017-01-01,2.5772411764705883,2.947675898634439,-0.37043472216385087
rolling,4,Lasso,POSNEG,2017-02-01,2.57815,2.5836773767430445,-0.005527376743044599
rolling,4,Lasso,POSNEG,2017-03-01,2.5543,2.4488807625344413,0.1054192374655587
rolling,4,Lasso,POSNEG,2017-04-01,2.5655,2.4371111511702797,0.12838884882972046
rolling,4,Lasso,POSNEG,2017-05-01,2.553335294117648,1.8668154511376405,0.6865198429800077
rolling,4,Lasso,POSNEG,2017-06-01,2.5712,2.1049287427607424,0.4662712572392578
rolling,4,Lasso,POSNEG,2017-07-01,2.65784,2.031701439088775,0.6261385609112251
rolling,4,Lasso,POSNEG,2017-08-01,2.69046,1.7788817714487635,0.9115782285512364
rolling,4,Lasso,POSNEG,2017-09-01,3.0855473684210524,2.2413024343874715,0.8442449340335809
rolling,4,Lasso,POSNEG,2017-10-01,3.0982380952380955,2.3309803034547354,0.7672577917833601
rolling,4,Lasso,POSNEG,2017-11-01,3.075673684210526,2.816628384200793,0.259045300009733
rolling,4,Lasso,POSNEG,2017-12-01,3.065655,2.8842604609362765,0.1813945390637235
rolling,4,Lasso,POSNEG,2018-01-01,3.15159,3.08311933223482,0.06847066776518007
rolling,4,Lasso,POSNEG,2018-02-01,3.30657619047619,2.8562529379489012,0.4503232525272889
rolling,4,Lasso,POSNEG,2018-03-01,3.4621947368421053,3.040325205241128,0.4218695316009775
rolling,4,Lasso,POSNEG,2018-04-01,3.6392136363636367,2.9116408678155734,0.7275727685480633
rolling,4,Lasso,POSNEG,2018-05-01,3.934538095238095,3.2450078854694535,0.6895302097686415
rolling,4,Lasso,POSNEG,2018-06-01,4.20315,3.0513623762209963,1.1517876237790037
rolling,4,Lasso,POSNEG,2018-07-01,4.641321739130435,3.2377766873503777,1.403545051780057
rolling,4,Lasso,POSNEG,2018-08-01,4.782921052631579,3.6955676166177662,1.0873534360138128
rolling,4,Lasso,POSNEG,2018-09-01,4.948788235294118,3.660173991495501,1.2886142437986168
rolling,4,Lasso,POSNEG,2018-10-01,5.096627272727273,4.352441924315246,0.7441853484120262
rolling,4,Lasso,POSNEG,2018-11-01,5.116333333333333,4.389473552713222,0.7268597806201118
rolling,4,Lasso,POSNEG,2018-12-01,5.169666666666667,4.178284604473669,0.9913820621929981
rolling,4,Lasso,POSNEG,2019-01-01,5.220527777777778,3.920589909448522,1.299937868329256
rolling,4,Lasso,POSNEG,2019-02-01,5.035757142857143,3.3219769574184452,1.713780185438698
rolling,4,Lasso,POSNEG,2019-03-01,4.934044444444444,3.9763248285780426,0.9577196158664014
rolling,4,Lasso,POSNEG,2019-04-01,4.7935,3.8925559964624625,0.9009440035375373
rolling,4,Lasso,POSNEG,2019-05-01,4.410036842105264,3.917339212039074,0.4926976300661896
rolling,4,Lasso,POSNEG,2019-06-01,4.32444761904762,3.9840840225921257,0.34036359645549474
rolling,4,Lasso,POSNEG,2019-07-01,4.088347826086957,3.6177507583675648,0.470597067719392
rolling,4,Lasso,POSNEG,2019-08-01,4.01318,4.302949755328795,-0.2897697553287948
rolling,4,Lasso,POSNEG,2019-09-01,3.979216666666667,3.4688417034977483,0.5103749631689185
rolling,4,Lasso,POSNEG,2019-10-01,3.831255,2.6281601631106164,1.2030948368893837
rolling,4,Lasso,POSNEG,2019-11-01,3.672726315789474,2.7164392890133975,0.9562870267760766
rolling,4,Lasso,ToneMean,2016-01-01,2.523847619047619,1.991918153480014,0.5319294655676048
rolling,4,Lasso,ToneMean,2016-02-01,2.525338095238096,2.1382368125919373,0.38710128264615884
rolling,4,Lasso,ToneMean,2016-03-01,2.51565,2.446363512215208,0.06928648778479207
rolling,4,Lasso,ToneMean,2016-04-01,2.5214052631578947,2.5851374160297746,-0.06373215287187994
rolling,4,Lasso,ToneMean,2016-05-01,2.517215,2.7960218185432533,-0.27880681854325307
rolling,4,Lasso,ToneMean,2016-06-01,2.514826315789474,2.9940147933005936,-0.4791884775111197
rolling,4,Lasso,ToneMean,2016-07-01,2.5058625,2.6034167509699544,-0.09755425096995429
rolling,4,Lasso,ToneMean,2016-08-01,2.5015650000000003,2.7515622458322704,-0.24999724583227012
rolling,4,Lasso,ToneMean,2016-09-01,2.518775,2.7502982649663137,-0.23152326496631348
rolling,4,Lasso,ToneMean,2016-10-01,2.527788888888889,2.4135929784993166,0.11419591038957222
rolling,4,Lasso,ToneMean,2016-11-01,2.51759375,2.427727267254272,0.08986648274572806
rolling,4,Lasso,ToneMean,2016-12-01,2.535536363636364,2.753530476394518,-0.21799411275815395
rolling,4,Lasso,ToneMean,2017-01-01,2.5772411764705883,2.8951584950962266,-0.3179173186256383
rolling,4,Lasso,ToneMean,2017-02-01,2.57815,2.5704178078846787,0.007732192115321279
rolling,4,Lasso,ToneMean,2017-03-01,2.5543,2.4524838471318158,0.10181615286818424
rolling,4,Lasso,ToneMean,2017-04-01,2.5655,2.450038718376325,0.1154612816236753
rolling,4,Lasso,ToneMean,2017-05-01,2.553335294117648,1.8772743785933537,0.6760609155242945
rolling,4,Lasso,ToneMean,2017-06-01,2.5712,2.106892930617429,0.46430706938257105
rolling,4,Lasso,ToneMean,2017-07-01,2.65784,2.0317006934265285,0.6261393065734717
rolling,4,Lasso,ToneMean,2017-08-01,2.69046,1.7788811917848255,0.9115788082151743
rolling,4,Lasso,ToneMean,2017-09-01,3.0855473684210524,2.253104635964294,0.8324427324567583
rolling,4,Lasso,ToneMean,2017-10-01,3.0982380952380955,2.3462880468949683,0.7519500483431272
rolling,4,Lasso,ToneMean,2017-11-01,3.075673684210526,2.8272824201973883,0.24839126401313782
rolling,4,Lasso,ToneMean,2017-12-01,3.065655,2.884825800651028,0.18082919934897212
rolling,4,Lasso,ToneMean,2018-01-01,3.15159,3.083119077463652,0.06847092253634823
rolling,4,Lasso,ToneMean,2018-02-01,3.30657619047619,2.8685341492300305,0.43804204124615964
rolling,4,Lasso,ToneMean,2018-03-01,3.4621947368421053,3.0411326056358203,0.421062131206285
rolling,4,Lasso,ToneMean,2018-04-01,3.6392136363636367,2.911664933466517,0.7275487028971197
rolling,4,Lasso,ToneMean,2018-05-01,3.934538095238095,3.248105192207599,0.6864329030304961
rolling,4,Lasso,ToneMean,2018-06-01,4.20315,3.0706709704757382,1.1324790295242617
rolling,4,Lasso,ToneMean,2018-07-01,4.641321739130435,3.23938131290784,1.4019404262225947
rolling,4,Lasso,ToneMean,2018-08-01,4.782921052631579,3.6943827578172956,1.0885382948142834
rolling,4,Lasso,ToneMean,2018-09-01,4.948788235294118,3.6414607009919995,1.3073275343021185
rolling,4,Lasso,ToneMean,2018-10-01,5.096627272727273,4.29335208720051,0.8032751855267621
rolling,4,Lasso,ToneMean,2018-11-01,5.116333333333333,4.373388437744129,0.7429448955892042
rolling,4,Lasso,ToneMean,2018-12-01,5.169666666666667,4.133683622831379,1.0359830438352882
rolling,4,Lasso,ToneMean,2019-01-01,5.220527777777778,3.8271970053266986,1.3933307724510793
rolling,4,Lasso,ToneMean,2019-02-01,5.035757142857143,3.737417640143483,1.2983395027136604
rolling,4,Lasso,ToneMean,2019-03-01,4.934044444444444,3.982742230283532,0.9513022141609122
rolling,4,Lasso,ToneMean,2019-04-01,4.7935,3.9529323571543356,0.8405676428456643
rolling,4,Lasso,ToneMean,2019-05-01,4.410036842105264,3.8623826754378827,0.5476541666673809
rolling,4,Lasso,ToneMean,2019-06-01,4.32444761904762,3.951516372407724,0.3729312466398964
rolling,4,Lasso,ToneMean,2019-07-01,4.088347826086957,3.6391302001526222,0.44921762593433456
rolling,4,Lasso,ToneMean,2019-08-01,4.01318,4.230161007447185,-0.21698100744718474
rolling,4,Lasso,ToneMean,2019-09-01,3.979216666666667,3.5132523907711413,0.4659642758955256
rolling,4,Lasso,ToneMean,2019-10-01,3.831255,2.6535551295040953,1.1776998704959047
rolling,4,Lasso,ToneMean,2019-11-01,3.672726315789474,2.702824825236639,0.9699014905528349
rolling,4,OLS,NEG,2016-01-01,2.523847619047619,1.9608490794089046,0.5629985396387143
rolling,4,OLS,NEG,2016-02-01,2.525338095238096,2.1396003058415243,0.3857377893965719
rolling,4,OLS,NEG,2016-03-01,2.51565,2.4630832725879586,0.05256672741204138
rolling,4,OLS,NEG,2016-04-01,2.5214052631578947,2.610694250054996,-0.08928898689710119
rolling,4,OLS,NEG,2016-05-01,2.517215,2.811195523413037,-0.2939805234130368
rolling,4,OLS,NEG,2016-06-01,2.514826315789474,3.0572157411107614,-0.5423894253212875
rolling,4,OLS,NEG,2016-07-01,2.5058625,2.635788310543753,-0.12992581054375307
rolling,4,OLS,NEG,2016-08-01,2.5015650000000003,2.76619354666178,-0.26462854666177993
rolling,4,OLS,NEG,2016-09-01,2.518775,2.778420394570562,-0.2596453945705619
rolling,4,OLS,NEG,2016-10-01,2.527788888888889,2.4407233521087996,0.08706553678008921
rolling,4,OLS,NEG,2016-11-01,2.51759375,2.4179054361405603,0.09968831385943977
rolling,4,OLS,NEG,2016-12-01,2.535536363636364,2.702836869468308,-0.1673005058319439
rolling,4,OLS,NEG,2017-01-01,2.5772411764705883,2.957587594646035,-0.38034641817544657
rolling,4,OLS,NEG,2017-02-01,2.57815,2.5999728076453468,-0.02182280764534683
rolling,4,OLS,NEG,2017-03-01,2.5543,2.4619595371686707,0.09234046283132935
rolling,4,OLS,NEG,2017-04-01,2.5655,2.447683999837669,0.11781600016233096
rolling,4,OLS,NEG,2017-05-01,2.553335294117648,1.7832742103225285,0.7700610837951196
rolling,4,OLS,NEG,2017-06-01,2.5712,2.0612175199620406,0.5099824800379595
rolling,4,OLS,NEG,2017-07-01,2.65784,1.9253620339470632,0.732477966052937
rolling,4,OLS,NEG,2017-08-01,2.69046,1.6450593471534356,1.0454006528465642
rolling,4,OLS,NEG,2017-09-01,3.0855473684210524,2.2445693149271815,0.8409780534938709
rolling,4,OLS,NEG,2017-10-01,3.0982380952380955,2.3156832032769734,0.782554891961122
rolling,4,OLS,NEG,2017-11-01,3.075673684210526,2.869654773083133,0.2060189111273929
rolling,4,OLS,NEG,2017-12-01,3.065655,2.9630259819419904,0.10262901805800961
rolling,4,OLS,NEG,2018-01-01,3.15159,3.1621515139431002,-0.01056151394310012
rolling,4,OLS,NEG,2018-02-01,3.30657619047619,2.940480181391687,0.3660960090845031
rolling,4,OLS,NEG,2018-03-01,3.4621947368421053,3.1090241987230756,0.35317053811902976
rolling,4,OLS,NEG,2018-04-01,3.6392136363636367,2.9769310854997677,0.662282550863869
rolling,4,OLS,NEG,2018-05-01,3.934538095238095,3.3811170490156974,0.5534210462223976
rolling,4,OLS,NEG,2018-06-01,4.20315,3.120896434007739,1.0822535659922607
rolling,4,OLS,NEG,2018-07-01,4.641321739130435,3.3545188870907476,1.286802852039687
rolling,4,OLS,NEG,2018-08-01,4.782921052631579,3.837637885964062,0.945283166667517
rolling,4,OLS,NEG,2018-09-01,4.948788235294118,3.702010742905458,1.2467774923886599
rolling,4,OLS,NEG,2018-10-01,5.096627272727273,4.263500484489784,0.8331267882374886
rolling,4,OLS,NEG,2018-11-01,5.116333333333333,4.247113272014361,0.8692200613189724
rolling,4,OLS,NEG,2018-12-01,5.169666666666667,4.158562741707704,1.011103924958963
rolling,4,OLS,NEG,2019-01-01,5.220527777777778,3.958367076564546,1.262160701213232
rolling,4,OLS,NEG,2019-02-01,5.035757142857143,3.996032756502322,1.0397243863548211
rolling,4,OLS,NEG,2019-03-01,4.934044444444444,3.847597669410073,1.086446775034371
rolling,4,OLS,NEG,2019-04-01,4.7935,3.776103596752134,1.017396403247866
rolling,4,OLS,NEG,2019-05-01,4.410036842105264,3.823611877870575,0.5864249642346886
rolling,4,OLS,NEG,2019-06-01,4.32444761904762,4.04900088113436,0.2754467379132608
rolling,4,OLS,NEG,2019-07-01,4.088347826086957,3.7011417223033027,0.38720610378365405
rolling,4,OLS,NEG,2019-08-01,4.01318,4.3831429568117075,-0.3699629568117073
rolling,4,OLS,NEG,2019-09-01,3.979216666666667,3.4008339538540975,0.5783827128125694
rolling,4,OLS,NEG,2019-10-01,3.831255,2.5863144838109173,1.2449405161890827
rolling,4,OLS,NEG,2019-11-01,3.672726315789474,2.7125686222886958,0.9601576935007783
rolling,4,OLS,None,2016-01-01,2.523847619047619,1.9591171921955055,0.5647304268521134
rolling,4,OLS,None,2016-02-01,2.525338095238096,2.1381004087371207,0.38723768650097545
rolling,4,OLS,None,2016-03-01,2.51565,2.464567905221281,0.05108209477871872
rolling,4,OLS,None,2016-04-01,2.5214052631578947,2.609617847995349,-0.08821258483745442
rolling,4,OLS,None,2016-05-01,2.517215,2.818781624580554,-0.3015666245805537
rolling,4,OLS,None,2016-06-01,2.514826315789474,3.0661799203358897,-0.5513536045464158
rolling,4,OLS,None,2016-07-01,2.5058625,2.632526601443124,-0.126664101443124
rolling,4,OLS,None,2016-08-01,2.5015650000000003,2.7513063976936363,-0.249741397693636
rolling,4,OLS,None,2016-09-01,2.518775,2.7494974263014074,-0.23072242630140716
rolling,4,OLS,None,2016-10-01,2.527788888888889,2.4029809155379684,0.12480797335092042
rolling,4,OLS,None,2016-11-01,2.51759375,2.4009544628026718,0.1166392871973283
rolling,4,OLS,None,2016-12-01,2.535536363636364,2.7730041088927693,-0.23746774525640513
rolling,4,OLS,None,2017-01-01,2.5772411764705883,2.9101854899896176,-0.3329443135190293
rolling,4,OLS,None,2017-02-01,2.57815,2.5690634493515945,0.009086550648405467
rolling,4,OLS,None,2017-03-01,2.5543,2.4724304647451314,0.08186953525486862
rolling,4,OLS,None,2017-04-01,2.5655,2.4755882677728787,0.08991173222712145
rolling,4,OLS,None,2017-05-01,2.553335294117648,1.8051772577213674,0.7481580363962808
rolling,4,OLS,None,2017-06-01,2.5712,2.07186211865985,0.49933788134015034
rolling,4,OLS,None,2017-07-01,2.65784,1.9370177095480208,0.7208222904519794
rolling,4,OLS,None,2017-08-01,2.69046,1.6435573250111954,1.0469026749888044
rolling,4,OLS,None,2017-09-01,3.0855473684210524,2.232254493544549,0.8532928748765034
rolling,4,OLS,None,2017-10-01,3.0982380952380955,2.3088525162336997,0.7893855790043958
rolling,4,OLS,None,2017-11-01,3.075673684210526,2.85205685200242,0.22361683220810624
rolling,4,OLS,None,2017-12-01,3.065655,2.9531478003786713,0.11250719962132871
rolling,4,OLS,None,2018-01-01,3.15159,3.1636844787713945,-0.012094478771394357
rolling,4,OLS,None,2018-02-01,3.30657619047619,2.94784776271959,0.3587284277566001
rolling,4,OLS,None,2018-03-01,3.4621947368421053,3.108395931066912,0.3537988057751935
rolling,4,OLS,None,2018-04-01,3.6392136363636367,2.9804903658579773,0.6587232705056594
rolling,4,OLS,None,2018-05-01,3.934538095238095,3.3783629592564624,0.5561751359816327
rolling,4,OLS,None,2018-06-01,4.20315,3.1488912313082427,1.0542587686917573
rolling,4,OLS,None,2018-07-01,4.641321739130435,3.3597376723492354,1.2815840667811993
rolling,4,OLS,None,2018-08-01,4.782921052631579,3.8262120042712358,0.9567090483603433
rolling,4,OLS,None,2018-09-01,4.948788235294118,3.7306295647562195,1.2181586705378984
rolling,4,OLS,None,2018-10-01,5.096627272727273,4.263783508065553,0.8328437646617193
rolling,4,OLS,None,2018-11-01,5.116333333333333,4.252462511330357,0.8638708220029763
rolling,4,OLS,None,2018-12-01,5.169666666666667,4.125747086749767,1.0439195799169
rolling,4,OLS,None,2019-01-01,5.220527777777778,4.032355907846399,1.188171869931379
rolling,4,OLS,None,2019-02-01,5.035757142857143,3.9638040261197585,1.0719531167373848
rolling,4,OLS,None,2019-03-01,4.934044444444444,3.841905050042752,1.0921393944016922
rolling,4,OLS,None,2019-04-01,4.7935,3.746065476172409,1.047434523827591
rolling,4,OLS,None,2019-05-01,4.410036842105264,3.837845077826149,0.5721917642791148
rolling,4,OLS,None,2019-06-01,4.32444761904762,4.057746109517164,0.26670150953045635
rolling,4,OLS,None,2019-07-01,4.088347826086957,3.6988344224028937,0.38951340368406306
rolling,4,OLS,None,2019-08-01,4.01318,4.40492232644857,-0.3917423264485702
rolling,4,OLS,None,2019-09-01,3.979216666666667,3.365677217056859,0.6135394496098079
rolling,4,OLS,None,2019-10-01,3.831255,2.576776621303378,1.2544783786966223
rolling,4,OLS,None,2019-11-01,3.672726315789474,2.6929345532447146,0.9797917625447594
rolling,4,OLS,POSNEG,2016-01-01,2.523847619047619,2.0917632897325933,0.4320843293150256
rolling,4,OLS,POSNEG,2016-02-01,2.525338095238096,2.159310691688803,0.366027403549293
rolling,4,OLS,POSNEG,2016-03-01,2.51565,2.4823220990580097,0.03332790094199023
rolling,4,OLS,POSNEG,2016-04-01,2.5214052631578947,2.5959939238521477,-0.07458866069425296
rolling,4,OLS,POSNEG,2016-05-01,2.517215,2.865676131626247,-0.3484611316262467
rolling,4,OLS,POSNEG,2016-06-01,2.514826315789474,3.0232018594068255,-0.5083755436173516
rolling,4,OLS,POSNEG,2016-07-01,2.5058625,2.62301106786379,-0.11714856786379002
rolling,4,OLS,POSNEG,2016-08-01,2.5015650000000003,2.841094061954444,-0.33952906195444355
rolling,4,OLS,POSNEG,2016-09-01,2.518775,2.8124127581205647,-0.2936377581205645
rolling,4,OLS,POSNEG,2016-10-01,2.527788888888889,2.4961909318037496,0.03159795708513924
rolling,4,OLS,POSNEG,2016-11-01,2.51759375,2.4227250637082296,0.09486868629177048
rolling,4,OLS,POSNEG,2016-12-01,2.535536363636364,2.68883917791348,-0.153302814277116
rolling,4,OLS,POSNEG,2017-01-01,2.5772411764705883,3.0015419556403624,-0.42430077916977416
rolling,4,OLS,POSNEG,2017-02-01,2.57815,2.626585531415323,-0.04843553141532286
rolling,4,OLS,POSNEG,2017-03-01,2.5543,2.465834178161047,0.08846582183895313
rolling,4,OLS,POSNEG,2017-04-01,2.5655,2.448041019008884,0.11745898099111596
rolling,4,OLS,POSNEG,2017-05-01,2.553335294117648,1.7809049988944403,0.7724302952232078
rolling,4,OLS,POSNEG,2017-06-01,2.5712,2.061116133965212,0.5100838660347882
rolling,4,OLS,POSNEG,2017-07-01,2.65784,1.9264719372215033,0.7313680627784969
rolling,4,OLS,POSNEG,2017-08-01,2.69046,1.6497635724199737,1.0406964275800261
rolling,4,OLS,POSNEG,2017-09-01,3.0855473684210524,2.220728649089658,0.8648187193313945
rolling,4,OLS,POSNEG,2017-10-01,3.0982380952380955,2.3195847482568532,0.7786533469812422
rolling,4,OLS,POSNEG,2017-11-01,3.075673684210526,2.914940704498399,0.1607329797121273
rolling,4,OLS,POSNEG,2017-12-01,3.065655,2.964945192329615,0.10070980767038495
rolling,4,OLS,POSNEG,2018-01-01,3.15159,3.1608217306804702,-0.009231730680470118
rolling,4,OLS,POSNEG,2018-02-01,3.30657619047619,2.8977513094205163,0.4088248810556738
rolling,4,OLS,POSNEG,2018-03-01,3.4621947368421053,3.1088585606121355,0.3533361762299698
rolling,4,OLS,POSNEG,2018-04-01,3.6392136363636367,2.9787465643605286,0.6604670720031081
rolling,4,OLS,POSNEG,2018-05-01,3.934538095238095,3.3691546826385936,0.5653834125995014
rolling,4,OLS,POSNEG,2018-06-01,4.20315,3.119004464143285,1.084145535856715
rolling,4,OLS,POSNEG,2018-07-01,4.641321739130435,3.352718141882395,1.2886035972480396
rolling,4,OLS,POSNEG,2018-08-01,4.782921052631579,3.8489476527783237,0.9339733998532553
rolling,4,OLS,POSNEG,2018-09-01,4.948788235294118,3.7253442017154423,1.2234440335786756
rolling,4,OLS,POSNEG,2018-10-01,5.096627272727273,4.447879623155103,0.6487476495721696
rolling,4,OLS,POSNEG,2018-11-01,5.116333333333333,4.4371118698895105,0.679221463443823
rolling,4,OLS,POSNEG,2018-12-01,5.169666666666667,4.2577518699537205,0.9119147967129466
rolling,4,OLS,POSNEG,2019-01-01,5.220527777777778,4.005854239311256,1.2146735384665215
rolling,4,OLS,POSNEG,2019-02-01,5.035757142857143,3.324271314399043,1.7114858284581
rolling,4,OLS,POSNEG,2019-03-01,4.934044444444444,4.02137004146168,0.9126744029827636
rolling,4,OLS,POSNEG,2019-04-01,4.7935,3.9615623969859186,0.8319376030140813
rolling,4,OLS,POSNEG,2019-05-01,4.410036842105264,3.9778247390000514,0.4322121031052122
rolling,4,OLS,POSNEG,2019-06-01,4.32444761904762,4.048597206430722,0.27585041261689813
rolling,4,OLS,POSNEG,2019-07-01,4.088347826086957,3.661132243468786,0.42721558261817094
rolling,4,OLS,POSNEG,2019-08-01,4.01318,4.407307837806095,-0.39412783780609484
rolling,4,OLS,POSNEG,2019-09-01,3.979216666666667,3.50633041594493,0.47288625072173707
rolling,4,OLS,POSNEG,2019-10-01,3.831255,2.623857428408478,1.207397571591522
rolling,4,OLS,POSNEG,2019-11-01,3.672726315789474,2.7042385690928983,0.9684877466965758
rolling,4,OLS,ToneMean,2016-01-01,2.523847619047619,1.9913217250445365,0.5325258940030824
rolling,4,OLS,ToneMean,2016-02-01,2.525338095238096,2.1595400887669642,0.3657980064711319
rolling,4,OLS,ToneMean,2016-03-01,2.51565,2.457651875779029,0.05799812422097084
rolling,4,OLS,ToneMean,2016-04-01,2.5214052631578947,2.6204514307195645,-0.09904616756166984
